Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	CellType
CDIPT	-0.20199334776495184	6.322973954931186	-1.1975724300649986	0.23240489545779214	0.5362619575080182	-5.362968439667458	glomeruli
GID8	-0.19381155222269678	6.163467111063054	-1.1615965002141009	0.24669003024387468	0.5497302817348477	-5.363410208540872	glomeruli
ZNF830	0.20710757053796622	5.810534106779314	1.068483350978927	0.28650322396250394	0.5831244834373837	-5.36349846980327	glomeruli
SETBP1	0.24564647126022238	5.8010289022132415	0.9832934030111176	0.3265705761770067	0.6186995378249862	-5.3637882993074655	glomeruli
VPS53	0.20095576578070157	5.955503971574631	1.1206012631562585	0.2637103885819151	0.5639769197482287	-5.364301123060246	glomeruli
DPYS	0.2884277033062797	5.437026512250884	0.7844262835982412	0.43365523339106726	0.7052699773671136	-5.364803797038884	glomeruli
MYOM3	0.23413560691874405	5.401348356601969	0.800352132494769	0.4243921208318088	0.6992822857733223	-5.365397591620452	glomeruli
TMEM130	0.2664724928469412	5.947664267705174	1.1108052647441051	0.2678954759465965	0.5673368516031773	-5.365410369509866	glomeruli
SHMT2	0.2149620301927063	6.117590897488977	1.1270057834938516	0.26099890082726024	0.5623397183775979	-5.365569417344856	glomeruli
USF1	0.20984569825887425	5.661365648301052	1.039986092046036	0.29951690238954687	0.595234938002849	-5.365705245006727	glomeruli
CC2D1A	0.22737964747356107	5.697342254270824	0.9988078315801171	0.3190129275928615	0.6115862348057596	-5.36608033960254	glomeruli
ALAS2	0.22022190759796093	5.602915359484513	1.0216625288926384	0.3080912424726456	0.6033742631431016	-5.366310836661837	glomeruli
RINT1	0.2049674850587698	5.810534818185181	1.058874697505794	0.29084749576163244	0.586726752664987	-5.366398605089631	glomeruli
SLC2A8	0.23150397312294338	5.602581548111767	0.9785550942500191	0.32890194537167516	0.6205558583220641	-5.366480713395637	glomeruli
SCAF1	0.18994680045610848	6.518635620070866	1.2061065148877166	0.22910474116536458	0.5326831310935025	-5.366626368516278	glomeruli
HLA-F	0.23842977087949074	6.794928903696765	1.2717981068520743	0.20482168681349835	0.5062735704623519	-5.36679068987125	glomeruli
NR0B2	0.26828980601312474	5.810771422123798	0.9897232689776021	0.32342425097212035	0.6152860291732782	-5.367169294014778	glomeruli
PREX2	-0.22263140543338553	6.522146922430816	-1.2349093088453358	0.21821493081551208	0.5208901038366949	-5.367493439048778	glomeruli
RCC1L	-0.20256252724031149	6.084684385089432	-1.1179428297206981	0.2648416193373589	0.5642302440439845	-5.367878407259236	glomeruli
CD99L2	0.20124495651790036	5.8500140517123365	1.1004954544703718	0.2723494776343875	0.5707361021408065	-5.36795198164792	glomeruli
ICMT	-0.21524043773305568	6.362339049203797	-1.198665397290493	0.23198035523929048	0.5359669390497449	-5.368289615723361	glomeruli
PLA1A	0.25585108886847246	5.8611399279162795	1.0835019745355485	0.27980179122315413	0.5767425205315087	-5.368797087694686	glomeruli
PHYHD1	0.23027189678620322	5.686573371420048	0.9659697764890348	0.33514685672522837	0.6264452892714465	-5.3688100055470915	glomeruli
MRC1	-0.2393081871997896	5.750114273650941	-1.1229442264791163	0.2627161848104147	0.5636538085748478	-5.368902084341516	glomeruli
GAS2L1	0.21456810484510427	5.633294908869156	1.0311706332150812	0.30362180477557765	0.5995902832393645	-5.369269539985482	glomeruli
CA4	0.26221257460698494	5.8694842840188715	1.0616774354513345	0.28957573539644316	0.5853387370601758	-5.369673338276419	glomeruli
AZIN1	-0.22680351635698953	6.583095799085606	-1.2317792376800307	0.2193798845957136	0.5223466277956692	-5.369918985705975	glomeruli
HRAS	0.19766717150556928	5.706816521014581	1.0140194066162522	0.3117156386884104	0.6063390215734057	-5.369975294079341	glomeruli
HABP2	0.3124288945651718	5.587547602169407	0.9315533681756912	0.35261443107259494	0.6410474102240722	-5.370316554526114	glomeruli
CPTP	0.21262090527482125	6.309247463358111	1.1732903947142685	0.24198025821799665	0.5464558966133727	-5.3708677993620935	glomeruli
CPSF4	0.20307338465147234	5.877125725929456	1.0817713080689006	0.28056851391397564	0.5777291699238907	-5.371189502087104	glomeruli
GORAB	0.2325308050895028	5.544624441439913	0.9838755824385047	0.3262848766310661	0.6185751191514384	-5.371478114155634	glomeruli
ATXN10	-0.16709169732382564	6.803993524006449	-1.2635080935554917	0.2077778364415999	0.5106353825698818	-5.371780874682097	glomeruli
AJM1	0.23047073543734425	5.675872086157596	0.9824425855613725	0.3269884018129319	0.6189202894262138	-5.371804652160958	glomeruli
DPAGT1	0.22323021641627444	5.751077782546353	1.0382805703647715	0.3003081529578022	0.5960986060690501	-5.372013820740331	glomeruli
TNRC18	-0.2886482225033734	6.356022702220367	-1.160926064489686	0.24696199832623542	0.5497302817348477	-5.372788163099284	glomeruli
NSD3	0.18836865188751598	6.658124860868265	1.2463773795451658	0.21398498823049547	0.5163603278371787	-5.372992384971676	glomeruli
PEF1	-0.1788803560172857	6.6566754493788265	-1.2380427141729116	0.217053226651444	0.5197253478654921	-5.373027292929196	glomeruli
SLC9A1	0.19251686646556698	5.7553415044044325	1.0233838437672753	0.30727887780079394	0.6033742631431016	-5.373244056858948	glomeruli
KIAA0753	0.22237086642993603	6.068810855034076	1.1029099485635825	0.2713018288597272	0.5696429522205495	-5.3734804876889	glomeruli
DDX56	0.20597835426386765	5.877567512059513	1.0721863061182666	0.28484088178522593	0.5819941012047293	-5.374697101338588	glomeruli
ADRM1	-0.18919497322451284	6.694641415249379	-1.2473578966201424	0.21362611224703193	0.5159543963423016	-5.37481325966233	glomeruli
CRIP2	-0.21269048573980623	7.384784582930012	-1.3577027484599518	0.17598426155831326	0.4741456676267505	-5.375310646585629	glomeruli
RHBDF2	0.20922195382938819	5.802598658900118	1.0736512723413643	0.28418504193711536	0.5818183816283561	-5.375440954926014	glomeruli
H2AC20	-0.20735463549851818	7.197996624511733	-1.319134217414384	0.18853034750051154	0.48672813440687285	-5.37599487063885	glomeruli
GPC1	0.20893200683088287	5.959937014594616	1.1267344152952825	0.26111339487715735	0.5623397183775979	-5.376032599469466	glomeruli
NAA50	-0.20014622570552004	6.146790030316776	-1.1239161963101358	0.26230450878776246	0.5632707307267129	-5.376199901630903	glomeruli
HECW2	0.23822859843475333	6.234631826372899	1.1922301171424308	0.23448799443135085	0.5375961609871025	-5.3767430953606805	glomeruli
BARHL2	0.2709043286232189	6.1975580826496595	1.1497964537090655	0.2515077408811015	0.553096409113089	-5.377289785187041	glomeruli
KLC2	0.2284190070140009	6.612831379063162	1.2190424369728534	0.2241666481172564	0.5262039202527732	-5.377341408091483	glomeruli
ARHGEF28	0.22392718982834223	5.5748674167090275	0.9090398564226855	0.36434909127674253	0.6494387452536499	-5.377464803553256	glomeruli
CFL2	-0.21706464176646	6.191907944902751	-1.1731602840960451	0.24203230798666164	0.5464558966133727	-5.3775279726063605	glomeruli
HYDIN	0.20397504349876253	5.484786470355905	0.8738351309518513	0.383185067678661	0.6658095858051144	-5.377854842312802	glomeruli
SLC35B3	0.21588289014433137	5.975132134722312	1.0909032295083623	0.2765390631145849	0.5750954578964167	-5.377953530587774	glomeruli
BGLAP	0.2075765697021578	5.7776498743786755	1.0347093891356807	0.30196948874284063	0.5980060383295647	-5.378108165327327	glomeruli
ETV6	0.2021133655187842	6.069973416918556	1.1261392891836826	0.26136460937304545	0.5625594124904271	-5.378267492481969	glomeruli
RPS4X	-0.21614379116547391	9.52842322318035	-1.5255311992799887	0.128599385229165	0.41304702749102407	-5.3783559657848805	glomeruli
ZFPM1	0.19945406157331613	5.536791498863304	0.9074203613564092	0.365202590231815	0.6499741038370237	-5.378475013521076	glomeruli
CCDC88A	0.22660339258917708	5.75883007977756	1.037220623679989	0.3008006052692449	0.5966037321281622	-5.378496457435489	glomeruli
TADA1	0.21243909828297924	5.880298038959936	1.0606853181364506	0.2900254831461928	0.5856575805457152	-5.378591364433982	glomeruli
EPHA2	0.24767354786653342	5.786135659607314	1.0286311425252133	0.30481126539029924	0.6005201118534226	-5.379168108228067	glomeruli
BHMT	0.3533769668685706	6.155065985201973	1.007919007048642	0.31462870295380296	0.6092096221704453	-5.379219678390527	glomeruli
UBA1	-0.2008097297147649	6.313960650365691	-1.1610333632962198	0.24691845742271218	0.5497302817348477	-5.379397926657518	glomeruli
OR12D2	0.22654285998001597	5.5666959510189855	0.9189950416709021	0.3591301716983957	0.6455202297529148	-5.379691099212646	glomeruli
ASPH	-0.20314154986927993	6.990655419328296	-1.2872336018857362	0.19939979022777865	0.5004474969694033	-5.379844329558855	glomeruli
DERA	0.22035863735982814	6.2427817668750105	1.1398673919282531	0.25561246721844727	0.5562677563512564	-5.37993716339738	glomeruli
ABCA2	0.2349617014226937	5.5326181605040645	0.9380913333648274	0.34925229053662277	0.6380948297638265	-5.380144850755607	glomeruli
UNC5B	-0.2061219319353427	6.090129344501305	-1.1460819980936672	0.25303786232098113	0.5548794409260439	-5.3802268112091225	glomeruli
PTPRD	-0.2115526447380649	5.713161512055602	-1.0893646682361227	0.2772151544569208	0.5755108816665141	-5.380483919900011	glomeruli
VEGFB	0.2009799560013652	6.35884576859552	1.1551852842640007	0.2492994561916754	0.5519408606706085	-5.380661713191941	glomeruli
ACO1	0.24536640949078786	6.008067924399412	1.0678870031644363	0.28677155391027653	0.5833042126221032	-5.380783894591652	glomeruli
PRRG4	0.22338278945521314	5.432953579056657	0.8120909596878747	0.41763953439273627	0.6943118784632559	-5.380949173075302	glomeruli
FBXO34	0.21110542009792768	6.13589546016185	1.1045319618919616	0.2705996004584049	0.569065585750838	-5.381153608715729	glomeruli
CACNB3	0.2178602098085524	5.642837681557599	1.0097739040064986	0.31374105143442305	0.6086661373156113	-5.381359877760885	glomeruli
BTN2A1	-0.19226425193677707	6.594308414026128	-1.2373019024228928	0.21732747599840077	0.5200178312018071	-5.381549206392273	glomeruli
ZC3H7B	-0.1993592797021856	6.228702322145798	-1.1685162883455353	0.24389529981226946	0.547644887263197	-5.38187970912139	glomeruli
TMPPE	0.22580786534849503	5.845869100447471	1.052847441229897	0.2935952009834458	0.5894239590514504	-5.38210065455106	glomeruli
PTRH1	0.21414680667673225	5.587524641895403	0.9416960892349834	0.3474073451196217	0.6371252481454949	-5.3821238550088895	glomeruli
TACO1	0.209952689689124	5.71255686369938	0.9791878039256492	0.32859000905246927	0.6201958612418901	-5.382132899183545	glomeruli
NCOR2	-0.2008317476490479	6.801619832252734	-1.274771783477561	0.20376883882022995	0.5049157192214643	-5.382625632832968	glomeruli
GPR108	0.20452189480922595	6.338686047495203	1.1565150323445001	0.2487566453841957	0.5518475864130642	-5.3827023117802115	glomeruli
MZF1	0.21027599313114265	6.025501455558998	1.0664053677056522	0.28743896332804547	0.583791092910396	-5.38296594417755	glomeruli
EHF	0.24129026042947366	5.38103417888473	0.7913325223760723	0.4296239108852563	0.7020154111711505	-5.382990463181109	glomeruli
MYO10	0.2329971855087129	5.731250641798018	0.9389596781848621	0.34880729229625507	0.6379599379181743	-5.383048783061485	glomeruli
TBCD	-0.21117888987735478	5.759205673035253	-1.0407068338387724	0.2991829466558069	0.595234938002849	-5.383598368365263	glomeruli
KCNJ16	0.3019272056812181	6.530546022356533	1.0872152438704044	0.27816157526485275	0.5757672487244814	-5.383616482079927	glomeruli
THRAP3	-0.19732518111394087	7.023616974318674	-1.2838623614442237	0.20057487147754186	0.5019627679502844	-5.383853674464284	glomeruli
RMND5B	0.22129545775746207	5.809142442437876	1.0418529692877112	0.2986524002512787	0.5945773813221804	-5.383904294591176	glomeruli
SLFN12	0.20097530524379875	5.708697292242623	1.033134123695403	0.3027042660884523	0.5987215740305719	-5.384378073423453	glomeruli
TAL1	0.22067852906248397	5.78256806173297	1.037972826100166	0.3004510754731282	0.5962642756470472	-5.384413220044816	glomeruli
AGBL5	0.2030248077280986	5.992984589090778	1.0785411495328503	0.28200338470851644	0.5791392640357084	-5.384576470530985	glomeruli
WBP1L	-0.21062651551094366	6.268392700519339	-1.1811377392050915	0.23885563969498183	0.5436141581644836	-5.384647140539387	glomeruli
IFT46	0.2005273578130739	5.8199489968311555	1.0215906221178224	0.30812520956878975	0.6033742631431016	-5.385149600664158	glomeruli
PLEKHM1	0.20330307736873812	5.969192953802963	1.0712402354066572	0.2852649686331705	0.582140233100007	-5.385695723695779	glomeruli
SLC22A8	0.4068155035879111	6.095570871341187	1.0423234726929094	0.29843478733843376	0.5944456707664262	-5.385801268842136	glomeruli
CPNE5	0.2202096666994338	6.09217603631676	1.1082265191132312	0.2690047793809816	0.567792028548197	-5.385887205559575	glomeruli
MGST1	0.34224733381326944	5.7622543657237095	0.9230742769508661	0.3570054013129317	0.6445895146499961	-5.385946225561781	glomeruli
PDPN	-0.2321241638071982	5.763903280857131	-1.1104408924741576	0.2680520262613926	0.5673575117889672	-5.386625747195703	glomeruli
NIF3L1	0.19616223723398024	6.140136549184057	1.1076223332331132	0.2692651415558762	0.5680562895348621	-5.3866346639427505	glomeruli
H4C4	0.24554238738959686	5.829343829104426	0.9886704651606351	0.3239380527388318	0.6159368207935164	-5.386779825822289	glomeruli
NSDHL	0.20265099545685877	5.701296792017064	1.010544397408677	0.3133728239747645	0.6083048158766818	-5.386926837657125	glomeruli
SHPK	0.2073343821622757	5.658251176418914	0.9082224615226032	0.36477971399777964	0.6496201335410645	-5.387532153521367	glomeruli
FAM120B	-0.20087382196359646	6.353463265156707	-1.1660220199295763	0.2449000803998031	0.5483937509261637	-5.387581195730776	glomeruli
FRY	-0.21970458512295202	6.703033272476559	-1.2818048154586223	0.20129454736278263	0.50250976374259	-5.387604045556551	glomeruli
CST7	0.2270801877505104	5.626536841242741	1.0114123897290634	0.3129583439425679	0.6079424774703084	-5.388199308404095	glomeruli
FHOD3	0.21928356789074033	5.534406126846143	0.8608521569602147	0.3902804618685739	0.6720007677915624	-5.388450385382145	glomeruli
TDRD3	0.1990880271077402	5.702092629258804	0.9987667288817546	0.3190327966933777	0.6115862348057596	-5.388696207129046	glomeruli
ATL1	0.216812333840881	5.737285376180684	1.0228895477882267	0.30751201163883823	0.6033742631431016	-5.389277014275172	glomeruli
ATP7B	0.20823870370184502	5.666367508069106	0.966637431745067	0.3348136424529342	0.6262845003764269	-5.389880669794179	glomeruli
XCR1	0.22717897593551092	5.5139725462031395	0.9147711365653798	0.3613387127669663	0.6474012170139607	-5.389882239136597	glomeruli
B4GALT2	0.1891827177061219	6.099027928887768	1.114671757038106	0.2662381587574484	0.5658830555361789	-5.389893611404997	glomeruli
SHB	0.2255527524077969	6.0816841820230785	1.054266063155967	0.2929469069511302	0.5888131523706173	-5.390060829850297	glomeruli
LRCH4	0.2039604323462408	6.138392110001842	1.123896244148461	0.2623129549754437	0.5632707307267129	-5.390167486186257	glomeruli
FUCA1	0.20038050183804051	6.334024733169189	1.1214240030430578	0.2633609730634749	0.5638308791376018	-5.390183716272709	glomeruli
PUM2	-0.21009059047799328	6.4019523532325255	-1.1779452356319664	0.2401233393314916	0.5448784191886785	-5.390220847767828	glomeruli
APP	-0.21054454318542348	9.960528879765732	-1.5740876074297727	0.11694061555893134	0.3947434301443877	-5.390649601737993	glomeruli
NFKBIZ	0.2571052479959253	6.034052070935862	1.0556942120855768	0.29229523732970303	0.5883453713252232	-5.390838517774458	glomeruli
TMEM209	0.22147090306393796	6.266284849756304	1.1360402934768936	0.25720706011330713	0.5579217821363279	-5.390977661968723	glomeruli
MRPL22	0.2141080319172185	5.797193947879943	1.046007160439888	0.29673472778573645	0.5926720599510948	-5.391029764188901	glomeruli
GUK1	-0.2337362769042486	6.872044790946359	-1.2494409908822366	0.21286513734117124	0.51510897617212	-5.39127604747141	glomeruli
CUL2	0.19797257961356188	5.91550791234477	1.077093531325277	0.28264805570536494	0.5798622447108827	-5.391387399312884	glomeruli
FHOD1	0.2196235867120428	5.834668095023679	1.0454614877768647	0.2969861489084814	0.5926720599510948	-5.391444270764051	glomeruli
TEPSIN	0.2109983172529155	5.688905950807856	0.9660356469445122	0.33511397244946317	0.6264452892714465	-5.391878352118818	glomeruli
HSPA13	-0.21434562704688792	6.435051086387812	-1.2260426077562387	0.22152660885063635	0.5239167539129942	-5.391914668861104	glomeruli
UBXN1	0.19076732664337648	6.6199532384479705	1.2127869917913427	0.22654491955986666	0.5293873744921131	-5.392562389430438	glomeruli
DIS3	0.22069813791417014	5.7517059284566106	1.0223941111336976	0.3077458017621626	0.6033742631431016	-5.392571810741358	glomeruli
OGFOD1	0.21485116590408118	5.826656857065157	1.014168011731665	0.3116449008598204	0.6063390215734057	-5.392793571246645	glomeruli
ADAT1	0.1883131757548224	5.798808973216349	1.0229963482114253	0.30746162942198696	0.6033742631431016	-5.392946113102969	glomeruli
AGL	0.20055308828085533	5.54998977168898	0.8924936407056966	0.37312830017500487	0.6565328482175963	-5.39295547817261	glomeruli
SLAMF1	0.24489209680997712	5.597131148658909	1.0059976736263674	0.31554989857802285	0.6094744957807322	-5.393149846452523	glomeruli
YDJC	0.1931447496175342	5.645398311909623	0.9450278505188512	0.3457076834607302	0.6354901255493633	-5.39328806841855	glomeruli
ACSM3	0.22275684448106733	5.4873260189190995	0.862502957460218	0.38937383727979324	0.671623015648081	-5.393430026605241	glomeruli
